Loopcount;Interval;Roll;Pitch;Time;Date;Fix;Latitude;Longitude;Speed
290;201;3.361346;-4.302098;12:17:17.40;15/10/22;True;4657.7483;00828.7255;65.96824
291;202;1.847922;-4.035144;12:17:17.60;15/10/22;True;4657.7482;00828.7227;65.17188
292;199;1.607749;-3.477236;12:17:17.80;15/10/22;True;4657.7482;00828.7198;64.357
293;202;1.790469;-3.294707;12:17:18.00;15/10/22;True;4657.7481;00828.7170;63.7088
294;204;1.646281;-3.146564;12:17:18.20;15/10/22;True;4657.7480;00828.7142;62.98652
295;194;1.66522;-2.160526;12:17:18.40;15/10/22;True;4657.7479;00828.7115;62.5976
296;199;1.98212;-1.702196;12:17:18.60;15/10/22;True;4657.7479;00828.7087;62.11608
297;202;2.098096;-2.265103;12:17:18.80;15/10/22;True;4657.7478;00828.7060;61.80124
298;198;1.628997;-1.397367;12:17:19.00;15/10/22;True;4657.7478;00828.7033;61.70864
299;200;2.327217;-0.6547641;12:17:19.20;15/10/22;True;4657.7477;00828.7007;61.579
300;200;2.739272;-0.7137606;12:17:19.40;15/10/22;True;4657.7477;00828.6980;61.56048
301;201;3.247756;-0.3095668;12:17:19.60;15/10/22;True;4657.7478;00828.6953;61.46788
302;199;2.303205;-0.2211527;12:17:19.80;15/10/22;True;4657.7478;00828.6926;61.50492
303;201;2.327859;1.12597;12:17:20.00;15/10/22;True;4657.7479;00828.6899;61.52344
304;199;1.518265;0.3601761;12:17:20.20;15/10/22;True;4657.7479;00828.6872;61.89384
305;201;2.18614;0.8778227;12:17:20.40;15/10/22;True;4657.7480;00828.6844;61.96792
306;198;2.668711;0.7511988;12:17:20.60;15/10/22;True;4657.7480;00828.6817;61.98644
307;201;3.165554;1.939509;12:17:20.80;15/10/22;True;4657.7481;00828.6790;62.042
308;203;3.862751;1.149953;12:17:21.00;15/10/22;True;4657.7481;00828.6762;62.09756
309;195;3.69411;0.6278953;12:17:21.20;15/10/22;True;4657.7481;00828.6735;62.07904
310;201;1.647371;0.6266049;12:17:21.40;15/10/22;True;4657.7481;00828.6708;62.15312
311;199;2.669222;1.87285;12:17:21.60;15/10/22;True;4657.7482;00828.6680;62.44945
312;201;1.91749;0.572182;12:17:21.80;15/10/22;True;4657.7482;00828.6653;62.56056
313;198;-2.12267;1.558559;12:17:22.00;15/10/22;True;4657.7483;00828.6626;62.8754
314;201;-0.8083469;1.352525;12:17:22.20;15/10/22;True;4657.7484;00828.6598;62.94948
315;199;0.1328202;1.962059;12:17:22.40;15/10/22;True;4657.7485;00828.6571;63.0606
316;202;-1.213321;1.898658;12:17:22.60;15/10/22;True;4657.7486;00828.6543;63.41249
317;200;-1.972914;1.680115;12:17:22.80;15/10/22;True;4657.7486;00828.6515;63.93104
318;202;-3.191873;1.014718;12:17:23.00;15/10/22;True;4657.7487;00828.6486;64.39404
319;197;-3.172177;0.5326622;12:17:23.20;15/10/22;True;4657.7488;00828.6458;64.76444
320;201;-2.238725;0.2167197;12:17:23.40;15/10/22;True;4657.7490;00828.6429;65.3756
321;199;-1.223089;0.3448297;12:17:23.60;15/10/22;True;4657.7491;00828.6400;66.209
322;201;0.3544264;-1.149661;12:17:23.80;15/10/22;True;4657.7491;00828.6371;66.09788
323;201;0.5058165;-1.696001;12:17:24.00;15/10/22;True;4657.7492;00828.6341;66.44976
324;201;1.684612;-1.657445;12:17:24.20;15/10/22;True;4657.7492;00828.6312;68.00544
325;196;2.530797;-2.21408;12:17:24.40;15/10/22;True;4657.7493;00828.6282;68.39437
326;201;4.062178;-3.122628;12:17:24.60;15/10/22;True;4657.7494;00828.6252;68.30177
327;201;3.850736;-3.19787;12:17:24.80;15/10/22;True;4657.7495;00828.6222;67.91284
328;199;3.591634;-3.357333;12:17:25.00;15/10/22;True;4657.7496;00828.6193;67.02388
329;199;4.275565;-4.986751;12:17:25.20;15/10/22;True;4657.7496;00828.6165;66.209
330;203;3.973397;-4.584269;12:17:25.40;15/10/22;True;4657.7497;00828.6136;65.15336
331;199;3.425097;-5.295722;12:17:25.60;15/10/22;True;4657.7498;00828.6109;64.48664
332;199;3.020356;-4.298285;12:17:25.80;15/10/22;True;4657.7500;00828.6081;64.06068
333;200;3.768658;-7.110553;12:17:26.00;15/10/22;True;4657.7501;00828.6054;63.56064
334;201;4.256501;-4.665954;12:17:26.20;15/10/22;True;4657.7502;00828.6026;63.24581
335;200;4.320608;-4.018408;12:17:26.40;15/10/22;True;4657.7503;00828.5999;62.98652
336;201;3.447087;-4.381189;12:17:26.60;15/10/22;True;4657.7505;00828.5972;62.76428
337;198;1.80855;-4.200378;12:17:26.80;15/10/22;True;4657.7506;00828.5945;62.00496
338;215;1.871184;-4.114523;12:17:27.00;15/10/22;True;4657.7507;00828.5918;62.00496
339;185;0.5345435;-4.288167;12:17:27.20;15/10/22;True;4657.7509;00828.5891;62.11608
340;201;-0.985958;-4.117044;12:17:27.40;15/10/22;True;4657.7510;00828.5864;62.5976
341;200;-1.795264;-4.523495;12:17:27.60;15/10/22;True;4657.7511;00828.5837;62.98652
342;200;-1.139465;-4.882093;12:17:27.80;15/10/22;True;4657.7513;00828.5809;63.48656
343;202;-1.986943;-4.4851;12:17:28.00;15/10/22;True;4657.7514;00828.5782;63.61619
344;196;-2.403621;-5.820943;12:17:28.20;15/10/22;True;4657.7516;00828.5754;63.74584
345;202;-2.986523;-5.935026;12:17:28.40;15/10/22;True;4657.7517;00828.5726;63.9866
346;201;-5.127809;-7.099451;12:17:28.60;15/10/22;True;4657.7519;00828.5697;64.15329
347;198;-4.1689;-7.187419;12:17:28.80;15/10/22;True;4657.7520;00828.5669;64.30145
348;202;-3.826718;-8.692744;12:17:29.00;15/10/22;True;4657.7521;00828.5640;65.4682
349;199;-2.76159;-8.93865;12:17:29.20;15/10/22;True;4657.7523;00828.5611;65.89417
350;200;-3.196318;-8.748655;12:17:29.40;15/10/22;True;4657.7524;00828.5582;65.746
351;197;-2.094364;-10.46698;12:17:29.60;15/10/22;True;4657.7526;00828.5553;66.07936
352;200;-0.1105388;-11.06894;12:17:29.80;15/10/22;True;4657.7528;00828.5525;66.52383
353;202;1.846319;-10.94828;12:17:30.00;15/10/22;True;4657.7530;00828.5496;66.44976
354;200;3.618916;-12.20866;12:17:30.20;15/10/22;True;4657.7532;00828.5467;66.1164
355;199;3.777471;-11.98605;12:17:30.40;15/10/22;True;4657.7535;00828.5438;65.59784
356;200;4.84256;-12.26661;12:17:30.60;15/10/22;True;4657.7538;00828.5410;65.26448
357;201;5.172242;-12.31036;12:17:30.80;15/10/22;True;4657.7541;00828.5382;64.59776
358;198;4.312088;-11.62757;12:17:31.00;15/10/22;True;4657.7544;00828.5354;64.04216
359;202;6.429652;-10.42589;12:17:31.20;15/10/22;True;4657.7548;00828.5327;64.06068
360;200;5.996135;-8.254102;12:17:31.40;15/10/22;True;4657.7551;00828.5300;63.74584
361;199;5.536758;-7.941303;12:17:31.60;15/10/22;True;4657.7554;00828.5273;63.44952
362;202;5.755045;-7.489065;12:17:31.80;15/10/22;True;4657.7558;00828.5246;63.20877
363;198;6.410274;-5.792203;12:17:32.00;15/10/22;True;4657.7562;00828.5220;63.04208
364;200;6.34005;-4.849499;12:17:32.20;15/10/22;True;4657.7566;00828.5193;62.85688
365;200;5.34494;-4.348867;12:17:32.40;15/10/22;True;4657.7570;00828.5166;62.67168
366;201;4.678919;-4.134264;12:17:32.60;15/10/22;True;4657.7574;00828.5140;61.80124
367;200;3.911279;-4.041343;12:17:32.80;15/10/22;True;4657.7578;00828.5113;61.93088
368;202;3.076166;-3.657906;12:17:33.00;15/10/22;True;4657.7581;00828.5086;61.63455
369;198;4.77222;-1.276935;12:17:33.20;15/10/22;True;4657.7586;00828.5059;61.6716
370;200;3.539493;-0.4205289;12:17:33.40;15/10/22;True;4657.7590;00828.5033;62.06052
371;199;2.826676;1.284104;12:17:33.60;15/10/22;True;4657.7595;00828.5006;62.54204
372;200;3.516783;2.428046;12:17:33.80;15/10/22;True;4657.7601;00828.4979;62.968
373;201;5.908156;2.068316;12:17:34.00;15/10/22;True;4657.7606;00828.4952;63.48656
374;198;5.715767;1.727665;12:17:34.20;15/10/22;True;4657.7612;00828.4925;63.9866
375;203;5.936983;1.965323;12:17:34.40;15/10/22;True;4657.7618;00828.4898;64.31996
376;200;6.203102;1.35615;12:17:34.60;15/10/22;True;4657.7625;00828.4871;64.4496
377;196;6.834273;0.393546;12:17:34.80;15/10/22;True;4657.7631;00828.4844;65.06076
378;208;8.844302;0.4676806;12:17:35.00;15/10/22;True;4657.7639;00828.4817;65.3756
379;194;8.680677;-0.05126429;12:17:35.20;15/10/22;True;4657.7646;00828.4790;65.39412
380;201;8.257334;0.1646291;12:17:35.40;15/10/22;True;4657.7653;00828.4763;65.32004
381;201;7.12681;0.2883822;12:17:35.60;15/10/22;True;4657.7660;00828.4737;65.22744
382;200;7.091247;0.5633074;12:17:35.80;15/10/22;True;4657.7667;00828.4710;65.17188
383;202;6.547922;-0.003786892;12:17:36.00;15/10/22;True;4657.7675;00828.4683;64.70888
384;199;5.772462;-0.5703928;12:17:36.20;15/10/22;True;4657.7682;00828.4657;64.28292
385;199;5.4773;-0.7846532;12:17:36.40;15/10/22;True;4657.7690;00828.4631;63.31988
386;199;5.158884;-0.7344661;12:17:36.60;15/10/22;True;4657.7697;00828.4606;62.09756
387;201;4.956816;-0.6016603;12:17:36.80;15/10/22;True;4657.7704;00828.4581;61.07896
388;202;4.704803;-0.9975679;12:17:37.00;15/10/22;True;4657.7711;00828.4556;59.68996
389;197;4.376971;-1.345678;12:17:37.20;15/10/22;True;4657.7717;00828.4532;58.44912
390;202;3.119982;-0.8644475;12:17:37.40;15/10/22;True;4657.7724;00828.4509;57.24532
391;199;3.560334;-2.361644;12:17:37.60;15/10/22;True;4657.7730;00828.4486;56.35636
392;202;0.9790806;-4.434029;12:17:37.80;15/10/22;True;4657.7737;00828.4463;55.7452
393;216;0.8481197;-5.13056;12:17:38.00;15/10/22;True;4657.7743;00828.4441;54.85624
394;181;0.7420521;-6.19601;12:17:38.20;15/10/22;True;4657.7749;00828.4420;54.52288
395;202;0.1148407;-6.920894;12:17:38.40;15/10/22;True;4657.7755;00828.4397;54.46732
396;198;0.8160462;-6.646109;12:17:38.60;15/10/22;True;4657.7761;00828.4375;53.96728
397;201;0.7558824;-7.792794;12:17:38.80;15/10/22;True;4657.7767;00828.4355;53.78208
398;201;2.263209;-8.099722;12:17:39.00;15/10/22;True;4657.7772;00828.4334;51.856
399;201;0.9619374;-9.031615;12:17:39.20;15/10/22;True;4657.7778;00828.4313;50.41144
400;198;3.566411;-9.215961;12:17:39.40;15/10/22;True;4657.7783;00828.4294;48.78168
401;199;5.881707;-10.00372;12:17:39.60;15/10/22;True;4657.7787;00828.4275;47.02228
402;199;9.344095;-10.97705;12:17:39.80;15/10/22;True;4657.7792;00828.4257;45.28141
403;202;12.53575;-11.09919;12:17:40.00;15/10/22;True;4657.7795;00828.4241;43.83684
404;199;15.43454;-10.63689;12:17:40.20;15/10/22;True;4657.7798;00828.4227;42.05892
405;201;17.29967;-9.847657;12:17:40.40;15/10/22;True;4657.7801;00828.4212;40.78104
406;200;18.82321;-8.324639;12:17:40.60;15/10/22;True;4657.7804;00828.4197;39.61428
407;199;20.10166;-7.139514;12:17:40.80;15/10/22;True;4657.7807;00828.4182;38.28084
408;203;20.81775;-5.178311;12:17:41.00;15/10/22;True;4657.7809;00828.4167;37.04
409;198;20.42835;-3.360952;12:17:41.20;15/10/22;True;4657.7810;00828.4153;35.79916
410;200;19.59561;-0.4614854;12:17:41.40;15/10/22;True;4657.7811;00828.4140;35.02132
411;199;18.7693;1.237244;12:17:41.60;15/10/22;True;4657.7811;00828.4127;34.03976
412;201;17.43639;3.887522;12:17:41.80;15/10/22;True;4657.7810;00828.4114;33.35452
413;199;16.29562;5.506011;12:17:42.00;15/10/22;True;4657.7807;00828.4102;32.48408
414;200;17.05685;6.555578;12:17:42.20;15/10/22;True;4657.7804;00828.4090;31.81736
415;199;16.24609;8.950206;12:17:42.40;15/10/22;True;4657.7800;00828.4079;31.07656
416;201;15.36911;11.05859;12:17:42.60;15/10/22;True;4657.7796;00828.4067;31.05804
417;200;14.47971;12.72353;12:17:42.80;15/10/22;True;4657.7791;00828.4056;30.9284
418;201;12.04947;14.31106;12:17:43.00;15/10/22;True;4657.7786;00828.4045;30.48392
419;200;11.50337;15.84006;12:17:43.20;15/10/22;True;4657.7780;00828.4035;30.1876
420;202;9.801291;16.07629;12:17:43.40;15/10/22;True;4657.7774;00828.4025;29.8172
421;197;7.897395;16.75505;12:17:43.60;15/10/22;True;4657.7767;00828.4017;30.11352
422;201;4.582302;17.83835;12:17:43.80;15/10/22;True;4657.7760;00828.4008;30.48392
423;200;0.5784194;17.01099;12:17:44.00;15/10/22;True;4657.7752;00828.4000;30.50244
424;199;-2.575739;16.44147;12:17:44.20;15/10/22;True;4657.7743;00828.3993;30.558
425;201;-4.382589;15.53602;12:17:44.40;15/10/22;True;4657.7734;00828.3986;30.9284
426;202;-5.481659;14.39289;12:17:44.60;15/10/22;True;4657.7724;00828.3980;31.50252
427;194;-5.692298;13.1341;12:17:44.80;15/10/22;True;4657.7714;00828.3975;31.59512
428;202;-5.707866;10.94667;12:17:45.00;15/10/22;True;4657.7704;00828.3970;31.63216
429;200;-5.537397;10.15395;12:17:45.20;15/10/22;True;4657.7692;00828.3969;32.53964
430;201;-5.188708;8.821751;12:17:45.40;15/10/22;True;4657.7679;00828.3968;33.50268
431;201;-3.615891;7.333975;12:17:45.60;15/10/22;True;4657.7669;00828.3965;33.48416
432;199;-2.578828;6.427135;12:17:45.80;15/10/22;True;4657.7660;00828.3962;32.92856
433;200;-0.3520384;5.81718;12:17:46.00;15/10/22;True;4657.7650;00828.3959;32.05812
434;199;2.572892;5.305663;12:17:46.20;15/10/22;True;4657.7642;00828.3956;30.94692
435;201;5.554244;5.034398;12:17:46.40;15/10/22;True;4657.7634;00828.3954;29.59496
436;198;7.60907;5.612213;12:17:46.60;15/10/22;True;4657.7625;00828.3952;28.66896
437;200;10.102;6.165521;12:17:46.80;15/10/22;True;4657.7617;00828.3951;27.5022
438;201;10.84931;7.443453;12:17:47.00;15/10/22;True;4657.7609;00828.3949;27.37256
439;201;11.49664;8.317432;12:17:47.20;15/10/22;True;4657.7602;00828.3948;26.79844
440;201;11.99723;9.430921;12:17:47.40;15/10/22;True;4657.7594;00828.3947;26.24284
441;198;12.73035;10.7047;12:17:47.60;15/10/22;True;4657.7586;00828.3947;25.39092
442;202;13.13625;12.42386;12:17:47.80;15/10/22;True;4657.7577;00828.3947;25.02052
443;197;12.93658;13.85475;12:17:48.00;15/10/22;True;4657.7571;00828.3948;23.96488
444;201;11.89357;16.18202;12:17:48.20;15/10/22;True;4657.7568;00828.3947;21.53876
445;202;9.788998;17.67295;12:17:48.40;15/10/22;True;4657.7562;00828.3950;20.79796
446;197;9.007409;19.76694;12:17:48.60;15/10/22;True;4657.7555;00828.3952;20.03864
447;200;6.902003;21.25494;12:17:48.80;15/10/22;True;4657.7549;00828.3956;19.39044
448;215;5.743964;23.57815;12:17:49.00;15/10/22;True;4657.7543;00828.3960;19.27932
449;187;4.861425;24.21477;12:17:49.20;15/10/22;True;4657.7537;00828.3964;19.14968
450;199;2.580906;24.96789;12:17:49.40;15/10/22;True;4657.7531;00828.3968;18.7978
451;200;-0.08812407;26.14314;12:17:49.60;15/10/22;True;4657.7524;00828.3974;18.87188
452;199;-0.7847995;25.94996;12:17:49.80;15/10/22;True;4657.7512;00828.4006;20.94612
453;201;-0.5320935;25.77329;12:17:50.00;15/10/22;True;4657.7505;00828.4012;21.03872
454;198;-6.764835;24.87433;12:17:50.20;15/10/22;True;4657.7499;00828.4017;21.14984
455;201;-8.897172;24.63223;12:17:50.40;15/10/22;True;4657.7493;00828.4024;21.24244
456;199;-9.366707;25.09268;12:17:50.60;15/10/22;True;4657.7488;00828.4031;21.37208
457;198;-8.628692;25.70114;12:17:50.80;15/10/22;True;4657.7482;00828.4038;21.52024
458;203;-8.727732;25.51607;12:17:51.00;15/10/22;True;4657.7477;00828.4048;21.8536
459;197;-9.973171;26.26006;12:17:51.20;15/10/22;True;4657.7471;00828.4058;21.98324
460;200;-9.653969;25.93189;12:17:51.40;15/10/22;True;4657.7466;00828.4068;22.35364
461;200;-8.97816;26.13605;12:17:51.60;15/10/22;True;4657.7461;00828.4083;23.03888
462;203;-8.182153;24.8757;12:17:51.80;15/10/22;True;4657.7455;00828.4100;23.7982
463;197;-7.068012;25.02932;12:17:52.00;15/10/22;True;4657.7451;00828.4113;24.13156
464;200;-6.02202;23.68989;12:17:52.20;15/10/22;True;4657.7447;00828.4127;24.48344
465;201;-5.884051;22.44023;12:17:52.40;15/10/22;True;4657.7443;00828.4143;24.98348
466;201;-5.147868;20.00786;12:17:52.60;15/10/22;True;4657.7440;00828.4160;25.57612
467;198;-6.711049;20.45559;12:17:52.80;15/10/22;True;4657.7437;00828.4179;26.2058
468;201;-6.34142;20.03188;12:17:53.00;15/10/22;True;4657.7435;00828.4198;26.854
469;199;-4.704453;19.56117;12:17:53.20;15/10/22;True;4657.7433;00828.4218;27.5948
470;203;-6.313665;18.33579;12:17:53.40;15/10/22;True;4657.7431;00828.4241;28.6134
471;199;-7.113816;18.09926;12:17:53.60;15/10/22;True;4657.7435;00828.4261;28.5208
472;198;-5.616145;19.75916;12:17:53.80;15/10/22;True;4657.7438;00828.4280;28.57636
473;203;-7.673694;19.47545;12:17:54.00;15/10/22;True;4657.7439;00828.4304;29.48384
474;202;-0.7149339;18.71648;12:17:54.20;15/10/22;True;4657.7441;00828.4325;29.78016
475;198;-0.697039;17.55837;12:17:54.40;15/10/22;True;4657.7442;00828.4347;30.59504
476;201;-1.186159;18.18295;12:17:54.60;15/10/22;True;4657.7445;00828.4370;31.42844
477;199;0.02235785;17.78945;12:17:54.80;15/10/22;True;4657.7444;00828.4393;32.41
478;201;-0.626403;17.48851;12:17:55.00;15/10/22;True;4657.7443;00828.4417;33.0582
479;198;-1.889572;16.01604;12:17:55.20;15/10/22;True;4657.7441;00828.4441;33.92864
480;202;-2.936443;15.59972;12:17:55.40;15/10/22;True;4657.7440;00828.4466;34.52128
481;200;-3.510257;13.55618;12:17:55.60;15/10/22;True;4657.7439;00828.4492;35.07688
482;202;-2.244589;12.48571;12:17:55.80;15/10/22;True;4657.7420;00828.4547;37.3178
483;198;-1.407069;10.3371;12:17:56.00;15/10/22;True;4657.7418;00828.4570;37.83636
484;201;-1.690867;12.42299;12:17:56.20;15/10/22;True;4657.7416;00828.4594;38.41048
485;198;-0.7998704;9.927675;12:17:56.40;15/10/22;True;4657.7412;00828.4623;39.4476
486;201;-1.292439;10.05733;12:17:56.60;15/10/22;True;4657.7422;00828.4683;42.39228
487;201;1.657357;10.22783;12:17:56.80;15/10/22;True;4657.7418;00828.4713;43.41088
488;197;-0.307324;8.710851;12:17:57.00;15/10/22;True;4657.7413;00828.4743;44.42948
489;199;2.414749;8.275039;12:17:57.20;15/10/22;True;4657.7408;00828.4774;45.52216
490;203;0.4058725;7.496227;12:17:57.40;15/10/22;True;4657.7405;00828.4801;46.2074
491;199;2.078426;4.657234;12:17:57.60;15/10/22;True;4657.7400;00828.4837;47.74456
492;202;10.80976;3.54726;12:17:57.80;15/10/22;True;4657.7394;00828.4874;47.689
493;196;13.77588;4.816131;12:17:58.00;15/10/22;True;4657.7389;00828.4911;50.8374
494;201;14.11799;7.452202;12:17:58.20;15/10/22;True;4657.7384;00828.4948;52.319
495;202;14.49983;8.256458;12:17:58.40;15/10/22;True;4657.7380;00828.4980;53.245
496;197;16.32275;10.37139;12:17:58.60;15/10/22;True;4657.7377;00828.5012;54.24509
497;199;17.295;12.69355;12:17:58.80;15/10/22;True;4657.7374;00828.5046;55.30072
498;201;13.03365;13.81669;12:17:59.00;15/10/22;True;4657.7371;00828.5080;56.43044
499;202;10.28291;13.52619;12:17:59.20;15/10/22;True;4657.7368;00828.5116;57.67128
500;201;9.329698;14.82503;12:17:59.40;15/10/22;True;4657.7364;00828.5158;59.93072
501;197;6.035079;16.26339;12:17:59.60;15/10/22;True;4657.7360;00828.5196;61.2086
502;202;11.1564;18.15322;12:17:59.80;15/10/22;True;4657.7341;00828.5293;68.28324
503;213;9.233673;16.99968;12:18:00.00;15/10/22;True;4657.7338;00828.5331;69.1722
504;186;11.03575;15.997;12:18:00.20;15/10/22;True;4657.7335;00828.5370;70.13524
505;202;15.94478;14.02245;12:18:00.40;15/10/22;True;4657.7333;00828.5411;71.28349
506;195;18.84287;14.68812;12:18:00.60;15/10/22;True;4657.7331;00828.5454;72.56136
507;202;20.83728;15.4221;12:18:00.80;15/10/22;True;4657.7330;00828.5498;73.89481
508;200;18.46375;15.31109;12:18:01.00;15/10/22;True;4657.7326;00828.5549;75.95052
509;202;17.87036;14.21286;12:18:01.20;15/10/22;True;4657.7323;00828.5601;78.02476
510;199;18.32292;12.09301;12:18:01.40;15/10/22;True;4657.7319;00828.5656;80.1916
511;202;17.62615;11.97916;12:18:01.60;15/10/22;True;4657.7316;00828.5711;82.35845
512;199;17.30193;9.106435;12:18:01.80;15/10/22;True;4657.7312;00828.5766;84.41417
513;196;17.20892;7.636719;12:18:02.00;15/10/22;True;4657.7309;00828.5816;85.76612
514;205;17.21153;6.169143;12:18:02.20;15/10/22;True;4657.7305;00828.5873;88.19224
515;196;18.33638;5.68037;12:18:02.40;15/10/22;True;4657.7301;00828.5928;90.0998
516;200;17.40414;4.506021;12:18:02.60;15/10/22;True;4657.7297;00828.5998;94.41497
517;201;18.23142;4.01808;12:18:02.80;15/10/22;True;4657.7296;00828.6069;98.84124
518;200;16.78797;2.857645;12:18:03.00;15/10/22;True;4657.7287;00828.6138;104.1009
519;198;16.50064;1.612894;12:18:03.20;15/10/22;True;4657.7281;00828.6187;103.8046
520;202;13.76657;1.532478;12:18:03.40;15/10/22;True;4657.7278;00828.6236;102.0452
521;198;9.231938;1.886437;12:18:03.60;15/10/22;True;4657.7276;00828.6285;100.6006
522;201;6.506962;-0.2263446;12:18:03.80;15/10/22;True;4657.7274;00828.6333;100.9155
523;201;4.372476;-0.6166533;12:18:04.00;15/10/22;True;4657.7271;00828.6381;101.0451
524;200;1.900065;-2.110147;12:18:04.20;15/10/22;True;4657.7269;00828.6429;100.5636
525;200;-2.034226;-2.096655;12:18:04.40;15/10/22;True;4657.7267;00828.6477;100.1376
526;201;-1.171969;0.2790697;12:18:04.60;15/10/22;True;4657.7264;00828.6525;99.34128
527;201;-2.06584;-1.479547;12:18:04.80;15/10/22;True;4657.7262;00828.6572;99.32277
528;200;0.7410468;-1.278281;12:18:05.00;15/10/22;True;4657.7259;00828.6619;99.67463
529;201;4.112547;-1.01728;12:18:05.20;15/10/22;True;4657.7256;00828.6665;99.2672
530;201;6.293198;-0.4040911;12:18:05.40;15/10/22;True;4657.7253;00828.6712;99.30424
531;201;11.19516;-0.7778311;12:18:05.60;15/10/22;True;4657.7251;00828.6761;100.9896
532;198;11.48172;-0.1949905;12:18:05.80;15/10/22;True;4657.7248;00828.6809;100.9525
533;199;11.13362;-1.599759;12:18:06.00;15/10/22;True;4657.7252;00828.6867;101.0636
534;201;12.05194;-2.509378;12:18:06.20;15/10/22;True;4657.7249;00828.6915;101.1007
535;199;11.88331;-4.138804;12:18:06.40;15/10/22;True;4657.7246;00828.6962;101.0266
536;200;11.49298;-3.862217;12:18:06.60;15/10/22;True;4657.7242;00828.7008;101.0266
537;199;11.65757;-4.877294;12:18:06.80;15/10/22;True;4657.7243;00828.7066;101.0636
538;201;12.41601;-5.237822;12:18:07.00;15/10/22;True;4657.7238;00828.7112;101.0822
539;201;13.0896;-5.817844;12:18:07.20;15/10/22;True;4657.7234;00828.7157;101.1007
540;199;14.04286;-5.638604;12:18:07.40;15/10/22;True;4657.7230;00828.7202;101.1192
541;202;11.58746;-3.998604;12:18:07.60;15/10/22;True;4657.7225;00828.7247;101.1007
542;198;9.545593;-3.51585;12:18:07.80;15/10/22;True;4657.7216;00828.7308;100.3414
